0,83655.73952429465
1,81657.44773034769
2,231059.62415242722
3,107691.82181329728
4,95556.60208627977
5,120135.11515677019
6,146441.82984144578
7,168447.7631074445
8,150964.4656782611
9,107862.06467463772
10,137463.24191925745
11,96546.7195753378
12,133130.38772261993
13,103027.31441114169
14,143761.24579211726
15,87789.284720572
16,98915.14729623814
17,244728.65065206194
18,109747.65949501396
19,117766.9404768646
20,184311.9054151889
21,110258.67355211679
22,132371.94376122352
23,206498.4824519197
24,103434.08302577684
25,92419.4475822929
26,193081.24394257503
27,83486.60455626823
28,187072.57454409287
29,204004.6655797679
30,182110.9615040235
31,113154.53268520067
32,60680.00159804469
33,156339.34716233524
34,103948.52397402404
35,134367.2307049196
36,166366.14274142252
37,110687.47408717772
38,215813.32413580106
39,114063.98226214816
40,107843.10027394038
41,205377.81358226814
42,165241.4009530626
43,136783.12042890512
44,166935.4798140095
45,129359.93488579165
46,162571.41285117407
47,260536.4219088551
48,125635.50611658717
49,110419.41453552933
50,135975.45830840658
51,95788.77929240401
52,130967.5928601373
53,102589.00716827664
54,138216.00990029876
55,217907.09941129654
56,195775.6497774574
57,194967.08014735015
58,84050.39848451194
59,164015.1425561639
60,179510.1287492456
61,114463.90819154226
62,175836.3398767038
63,101033.56103855564
64,236381.32564011958
65,147455.54858285823
66,93746.53321842256
67,147699.23656178825
68,153205.80807236204
69,114346.50973036037
70,150051.7377812062
71,135721.29147501558
72,132433.1487703346
73,94986.34275496929
74,99962.94576974193
75,99793.98823906382
76,134998.3337682371
77,114867.01812456784
78,128030.24709883773
79,171244.820368645
80,155708.49686879353
81,230115.18131467412
82,117657.282574856
83,133591.95501272206
84,100103.60781339456
85,134101.16793319787
86,109078.19725010035
87,94587.9500448037
88,95996.36710597493
89,107701.40168245588
90,87552.28217905492
91,105511.3375857856
92,199784.15920000107
93,97652.39468789418
94,115116.08903422624
95,142032.86156604352
96,121703.88497063052
97,88681.33126103465
98,207393.19586637872
99,239782.58452432376
100,84028.35538118042
101,165458.91544930532
102,109211.15599265764
103,131011.44480090897
104,135813.48723610645
105,198037.74569194482
106,190461.27648840367
107,103329.0180689246
108,171365.90935800126
109,110196.2083220366
110,103801.17881915305
111,112547.4213680147
112,111327.90802957075
113,98479.66237933689
114,89529.57484761291
115,175665.4880352337
116,110161.45867087143
117,143236.08144817015
118,140189.71599565924
119,102089.02237005986
120,185626.34742466305
121,113261.843931159
122,156513.74275325413
123,130791.62047760992
124,231127.78617484157
125,83078.52951128903
126,169686.29390222864
127,256996.21813571133
128,142968.44141020652
129,224748.1909159893
